Player 1,Player 2,R1,R2,S1,S2
Stan_Wawrinka,Andy_Murray,0.38461538461538464,0.46464646464646464,0.5353535353535354,0.6153846153846154
James_Blake,Mikhail_Youzhny,0.38509316770186336,0.2867132867132867,0.7132867132867133,0.6149068322981367
David_Ferrer,Roger_Federer,0.2602739726027397,0.47560975609756095,0.524390243902439,0.7397260273972602
Andy_Roddick,Roger_Federer,0.23404255319148937,0.4444444444444444,0.5555555555555556,0.7659574468085106
Novak_Djokovic,Rafael_Nadal,0.26785714285714285,0.4057971014492754,0.5942028985507246,0.7321428571428571
Roger_Federer,Nikolay_Davydenko,0.4696969696969697,0.36666666666666664,0.6333333333333333,0.5303030303030303
Roger_Federer,Rafael_Nadal,0.41025641025641024,0.22916666666666666,0.7708333333333334,0.5897435897435898
Roger_Federer,Fernando_Gonzalez,0.3211009174311927,0.2608695652173913,0.7391304347826086,0.6788990825688074
Novak_Djokovic,Richard_Gasquet,0.3870967741935484,0.5531914893617021,0.44680851063829785,0.6129032258064516
Richard_Gasquet,David_Nalbandian,0.2826086956521739,0.47058823529411764,0.5294117647058824,0.717391304347826
Rafael_Nadal,Marcos_Baghdatis,0.42105263157894735,0.3522727272727273,0.6477272727272727,0.5789473684210527
Roger_Federer,David_Nalbandian,0.375,0.36363636363636365,0.6363636363636364,0.625
Fernando_Verdasco,Andy_Murray,0.3137254901960784,0.4915254237288136,0.5084745762711864,0.6862745098039216
Rafael_Nadal,David_Nalbandian,0.17073170731707318,0.48936170212765956,0.5106382978723404,0.8292682926829268
Roger_Federer,Jarkko_Nieminen,0.34,0.26785714285714285,0.7321428571428571,0.66
Roger_Federer,Juan_Martin_Del_Potro,0.5,0.27450980392156865,0.7254901960784313,0.5
Roger_Federer,David_Nalbandian,0.36,0.37037037037037035,0.6296296296296297,0.64
Novak_Djokovic,David_Nalbandian,0.2647058823529412,0.38271604938271603,0.6172839506172839,0.7352941176470589
Nicolas_Kiefer,Roger_Federer,0.19607843137254902,0.375,0.625,0.803921568627451
Andy_Murray,Rafael_Nadal,0.4367816091954023,0.4470588235294118,0.5529411764705883,0.5632183908045977
Stan_Wawrinka,Novak_Djokovic,0.2391304347826087,0.4909090909090909,0.509090909090909,0.7608695652173914
Andy_Murray,Tommy_Robredo,0.4057971014492754,0.47058823529411764,0.5294117647058824,0.5942028985507246
Roger_Federer,Novak_Djokovic,0.3620689655172414,0.27358490566037735,0.7264150943396226,0.6379310344827587
Roger_Federer,Nikolay_Davydenko,0.5294117647058824,0.42592592592592593,0.5740740740740741,0.47058823529411764
David_Ferrer,Novak_Djokovic,0.34065934065934067,0.4536082474226804,0.5463917525773195,0.6593406593406593
